MP5.39,9928.424,9913.392,23.609,MP5
MP5A.39,9937.039,9923.384,26.703,MP5A
TR501.40,9879.815,9887.607,14.654,TR501
TR502.40,10246.289,9947.798,34.451,TR502
TR504.40,10170.746,9738.324,13.317,TR504
MP1.40,10104.378,10021.460,76.746,MP1
MP2.40,10096.156,9998.556,76.852,MP2
MP3.40,10066.511,9988.166,76.881,MP3
MP4.40,10018.710,10003.885,75.758,MP4
MP5.40,9928.426,9913.402,23.617,MP5
MP5A.40,9937.038,9923.388,26.713,MP5A
TR501.41,9879.815,9887.607,14.649,TR501
TR502.41,10246.287,9947.796,34.446,TR502
TR504.41,10170.746,9738.321,13.312,TR504
MP1.41,10104.379,10021.459,76.744,MP1
MP2.41,10096.157,9998.556,76.851,MP2
MP3.41,10066.510,9988.166,76.876,MP3
MP4.41,10018.708,10003.880,75.757,MP4
MP5.41,9928.431,9913.391,23.612,MP5
MP5A.41,9937.039,9923.385,26.708,MP5A
TR501.42,9879.812,9887.607,14.656,TR501
TR502.42,10246.287,9947.797,34.450,TR502
TR504.42,10170.746,9738.321,13.317,TR504
MP1.42,10104.378,10021.457,76.749,MP1
MP2.42,10096.156,9998.554,76.855,MP2
MP3.42,10066.509,9988.164,76.880,MP3
MP4.42,10018.706,10003.880,75.760,MP4
MP5A.42,9937.037,9923.384,26.713,MP5A
TR501.43,9879.815,9887.607,14.662,TR501
TR502.43,10246.289,9947.793,34.452,TR502
TR504.43,10170.745,9738.318,13.317,TR504
MP2.43,10096.160,9998.558,76.855,MP2
MP3.43,10066.514,9988.166,76.882,MP3
MP5A.43,9937.037,9923.385,26.713,MP5A
TR501.44,9879.812,9887.607,14.655,TR501
TR502.44,10246.290,9947.799,34.453,TR502
TR504.44,10170.744,9738.323,13.317,TR504
MP2.44,10096.159,9998.559,76.856,MP2
MP3.44,10066.511,9988.170,76.882,MP3
MP5A.44,9937.038,9923.388,26.713,MP5A
TR501.45,9879.812,9887.607,14.652,TR501
TR502.45,10246.287,9947.797,34.449,TR502
TR504.45,10170.744,9738.322,13.316,TR504
MP1.45,10104.376,10021.458,76.744,MP1
MP2.45,10096.155,9998.555,76.851,MP2
MP3.45,10066.510,9988.165,76.878,MP3
MP5A.45,9937.035,9923.385,26.711,MP5A
TR501.46,9879.813,9887.607,14.656,TR501
TR502.46,10246.289,9947.799,34.450,TR502
TR504.46,10170.745,9738.321,13.317,TR504
MP1.46,10104.380,10021.458,76.746,MP1
MP2.46,10096.157,9998.556,76.855,MP2
MP3.46,10066.511,9988.166,76.879,MP3
MP4.46,10018.708,10003.880,75.760,MP4
MP5A.46,9937.037,9923.388,26.712,MP5A
TR501.47,9879.818,9887.608,14.659,TR501
TR502.47,10246.292,9947.795,34.451,TR502
TR504.47,10170.746,9738.321,13.317,TR504
MP1.47,10104.382,10021.456,76.749,MP1
MP2.47,10096.162,9998.552,76.856,MP2
MP3.47,10066.513,9988.165,76.883,MP3
MP4.47,10018.710,10003.879,75.760,MP4
MP5.47,9928.428,9913.392,23.614,MP5
MP5A.47,9937.041,9923.387,26.713,MP5A
TR501.48,9879.812,9887.607,14.656,TR501
TR502.48,10246.288,9947.797,34.454,TR502
TR504.48,10170.745,9738.324,13.317,TR504
MP1.48,10104.380,10021.458,76.748,MP1
MP2.48,10096.157,9998.555,76.858,MP2
MP5.48,9928.423,9913.392,23.616,MP5
MP5A.48,9937.036,9923.388,26.713,MP5A
TR501.49,9879.815,9887.607,14.648,TR501
TR502.49,10246.289,9947.797,34.449,TR502
TR504.49,10170.746,9738.320,13.314,TR504
MP1.49,10104.389,10021.453,76.741,MP1
MP2.49,10096.156,9998.556,76.849,MP2
MP3.49,10066.510,9988.167,76.878,MP3
MP5.49,9928.432,9913.392,23.611,MP5
MP5A.49,9937.037,9923.388,26.703,MP5A
TR501.50,9879.815,9887.607,14.651,TR501
TR502.50,10246.288,9947.796,34.448,TR502
TR504.50,10170.747,9738.323,13.314,TR504
MP2.50,10096.160,9998.553,76.851,MP2
MP3.50,10066.511,9988.164,76.877,MP3
MP5.50,9928.420,9913.392,23.611,MP5
MP5A.50,9937.039,9923.382,26.707,MP5A
TR501.51,9879.816,9887.607,14.649,TR501
TR502.51,10246.289,9947.796,34.449,TR502
TR504.51,10170.745,9738.318,13.312,TR504
MP1.51,10104.380,10021.458,76.744,MP1
MP2.51,10096.158,9998.555,76.848,MP2
MP3.51,10066.508,9988.161,76.879,MP3
MP4.51,10018.716,10003.877,75.756,MP4
MP5A.51,9937.039,9923.383,26.707,MP5A
TR501.52,9879.814,9887.607,14.659,TR501
TR502.52,10246.290,9947.797,34.454,TR502
TR504.52,10170.747,9738.325,13.317,TR504
MP1.52,10104.380,10021.459,76.749,MP1
MP2.52,10096.160,9998.556,76.857,MP2
MP3.52,10066.511,9988.168,76.883,MP3
MP4.52,10018.712,10003.884,75.763,MP4
MP5A.52,9937.041,9923.387,26.713,MP5A
TR501.53,9879.816,9887.608,14.654,TR501
TR502.53,10246.291,9947.798,34.448,TR502
TR504.53,10170.745,9738.319,13.317,TR504
MP1.53,10104.382,10021.457,76.743,MP1
MP2.53,10096.160,9998.557,76.849,MP2
MP3.53,10066.513,9988.167,76.877,MP3
MP5A.53,9937.039,9923.388,26.703,MP5A
TR501.54,9879.816,9887.608,14.652,TR501
TR502.54,10246.290,9947.799,34.450,TR502
TR504.54,10170.746,9738.321,13.317,TR504
MP2.54,10096.157,9998.555,76.853,MP2
MP3.54,10066.512,9988.164,76.879,MP3
MP5A.54,9937.042,9923.382,26.709,MP5A
TR501.55,9879.812,9887.607,14.651,TR501
TR502.55,10246.288,9947.797,34.449,TR502
TR504.55,10170.747,9738.323,13.315,TR504
MP1.55,10104.380,10021.458,76.744,MP1
MP2.55,10096.157,9998.555,76.853,MP2
MP3.55,10066.511,9988.166,76.879,MP3
MP5A.55,9937.040,9923.387,26.708,MP5A
TR85210,10226.622,9919.357,25.806,NEW MONITOR STATION
TR505,10257.043,9975.889,56.776,
TR506,10170.765,9738.313,13.307,OLD 504
TR5010,9879.820,9887.588,14.650,
TR85210.56,9879.821,9887.588,14.650,TR85210
TR505.56,10257.039,9975.887,56.775,TR505
TR506.56,10170.766,9738.317,13.308,TR506
MP1.56,10104.385,10021.458,76.743,MP1
MP2.56,10096.164,9998.556,76.850,MP2
MP3.56,10066.519,9988.165,76.876,MP3
MP4.56,10018.718,10003.876,75.756,MP4
MP5A.56,9937.047,9923.378,26.704,MP5A
TR501.71,9879.827,9887.589,14.648,TR5010
TR505.57,10257.040,9975.891,56.775,TR505
TR506.57,10170.769,9738.326,13.305,TR506
MP2.57,10096.167,9998.554,76.847,MP2
MP3.57,10066.522,9988.162,76.874,MP3
MP4.57,10018.723,10003.874,75.755,MP4
MP5A.57,9937.055,9923.372,26.701,MP5A
10010,9879.825,9887.586,14.642,72/TR5010
10011,10257.037,9975.885,56.774,72/TR505
10012,10170.770,9738.320,13.302,72/TR506
10013,10104.387,10021.455,76.737,MP
10014,10096.166,9998.551,76.846,MP
10015,10066.519,9988.158,76.871,MP
10016,10018.718,10003.872,75.749,MP
10017,9937.050,9923.372,26.697,MP
TR501.57,9879.827,9887.608,14.648,TR501
TR501.58,9879.824,9887.608,14.653,TR501
TR505.58,10257.042,9975.888,56.776,TR505
TR506.58,10170.765,9738.321,13.309,TR506
MP1.58,10104.399,10021.464,76.741,MP1
MP2.58,10096.172,9998.559,76.851,MP2
MP3.58,10066.525,9988.170,76.874,MP3
MP5A.58,9937.050,9923.388,26.708,MP5A
TR501.59,9879.827,9887.608,14.651,TR501
TR504.59,10170.766,9738.326,13.309,TR504
TR505.59,10257.037,9975.892,56.776,TR505
MP1.59,10104.390,10021.465,76.741,MP1
MP2.59,10096.167,9998.567,76.850,MP2
MP3.59,10066.517,9988.177,76.876,MP3
MP4.59,10018.724,10003.887,75.751,MP4
MP5.59,9928.433,9913.393,23.611,MP5
MP5A.59,9937.043,9923.388,26.713,MP5A
TR501.60,9879.828,9887.609,14.657,TR501
TR503.60,10123.446,9682.279,12.086,TR503
TR504.60,10170.763,9738.325,13.312,TR504
TR505.60,10257.034,9975.887,56.775,TR505
MP1.60,10104.386,10021.466,76.746,MP1
MP2.60,10096.168,9998.563,76.852,MP2
MP3.60,10066.522,9988.172,76.878,MP3
MP4.60,10018.724,10003.886,75.755,MP4
MP5.60,9928.434,9913.400,23.614,MP5
MP5A.60,9937.048,9923.391,26.713,MP5A
TR5010.60,9879.823,9887.588,14.652,TR5010
TR505.61,10257.036,9975.891,56.776,TR505
TR504.61,10170.769,9738.324,13.310,TR504
MP1.61,10104.387,10021.458,76.743,MP1
MP2.61,10096.167,9998.558,76.851,MP2
MP3.61,10066.522,9988.163,76.874,MP3
MP4.61,10018.721,10003.876,75.753,MP4
MP5A.61,9937.052,9923.387,26.711,MP5A
TR5010.62,9879.826,9887.589,14.650,TR5010
TR505.62,10257.035,9975.889,56.778,TR505.60
TR506.60,10170.776,9738.324,13.312,TR505.60
TR506.62,10170.776,9738.323,13.312,TR506.60
MP1.62,10104.384,10021.454,76.742,MP1
MP2.62,10096.162,9998.552,76.850,MP2
MP3.62,10066.520,9988.162,76.875,MP3
MP4.62,10018.720,10003.875,75.756,MP4
MP5A.62,9937.050,9923.375,26.713,MP5A
TR5010.63,9879.828,9887.589,14.652,TR5010
TR505.63,10257.034,9975.887,56.774,TR505
TR506.63,10170.768,9738.323,13.309,TR506
MP1.63,10104.386,10021.455,76.742,MP1
MP2.63,10096.164,9998.554,76.848,MP2
MP3.63,10066.520,9988.162,76.875,MP3
MP4.63,10018.720,10003.875,75.755,MP4
MP5A.63,9937.049,9923.376,26.712,MP5A
1TR5010,9879.824,9887.588,14.650,TR5010
TR5010.64,9879.822,9887.588,14.650,TR5010
TR505.64,10257.036,9975.893,56.778,TR505
TR506.64,10170.768,9738.323,13.309,TR506
MP1.64,10104.382,10021.460,76.744,MP1
MP2.64,10096.161,9998.556,76.848,MP2
MP3.64,10066.516,9988.164,76.876,MP3
MP4.64,10018.717,10003.876,75.756,MP4
MP5A.64,9937.046,9923.367,26.707,MP5A
TR5010.65,9879.819,9887.588,14.641,TR5010
TR505.65,10257.036,9975.898,56.777,TR505
TR506.65,10170.770,9738.321,13.301,TR506
MP1.65,10104.382,10021.460,76.739,MP1
MP2.65,10096.164,9998.558,76.847,MP2
MP3.65,10066.517,9988.165,76.872,MP3
MP4.65,10018.719,10003.875,75.751,MP4
MP5A.65,9937.047,9923.382,26.703,MP5A
TR505.66,10257.035,9975.893,56.778,TR505
TR506.66,10170.776,9738.319,13.306,TR506
MP1.66,10104.382,10021.456,76.743,MP1
MP2.66,10096.158,9998.555,76.848,MP2
MP3.66,10066.518,9988.163,76.876,MP3
MP4.66,10018.721,10003.872,75.755,MP4
MP5A.66,9937.045,9923.369,26.710,MP5A
TR5010.67,9879.821,9887.588,14.651,TR5010
TR505.67,10257.037,9975.901,56.780,TR505
TR506.67,10170.771,9738.323,13.309,TR506
MP1.67,10104.387,10021.458,76.742,MP1
MP2.67,10096.162,9998.558,76.849,MP2
MP3.67,10066.518,9988.165,76.876,MP3
MP4.67,10018.720,10003.877,75.755,MP4
MP5A.67,9937.045,9923.378,26.707,MP5A
TR5010.68,9879.829,9887.589,14.647,TR5010
TR505.68,10257.036,9975.900,56.775,TR505
TR506.68,10170.776,9738.327,13.305,TR506
MP1.68,10104.381,10021.457,76.741,MP1
MP2.68,10096.163,9998.556,76.847,MP2
MP3.68,10066.519,9988.162,76.869,MP3
MP4.68,10018.719,10003.876,75.753,MP4
MP5A.68,9937.047,9923.374,26.705,MP5A
TR5010.69,9879.825,9887.589,14.650,TR5010
TR505.69,10257.034,9975.894,56.775,TR505
TR506.69,10170.769,9738.327,13.309,TR506
MP1.69,10104.386,10021.458,76.743,MP1
MP2.69,10096.162,9998.558,76.847,MP2
MP3.69,10066.520,9988.164,76.874,MP3
TR4.69,10018.721,10003.878,75.750,MP4
MP5A.69,9937.047,9923.373,26.705,MP5A
TR5010.70,9879.827,9887.589,14.653,TR5010
TR505.70,10257.032,9975.892,56.777,TR505
TR506.70,10170.777,9738.324,13.313,TR506
MP1.70,10104.384,10021.456,76.743,MP1
MP2.70,10096.164,9998.557,76.852,MP2
MP3.70,10066.520,9988.162,76.878,MP3
MP4.70,10018.720,10003.875,75.755,MP4
MP5A.70,9937.050,9923.377,26.713,MP5A
TR505.71,10257.037,9975.893,56.773,TR505
TR506.71,10170.767,9738.322,13.305,TR506
MP1.71,10104.387,10021.459,76.741,MP1
MP2.71,10096.166,9998.556,76.846,MP2
MP3.71,10066.523,9988.163,76.874,MP3
MP4.71,10018.719,10003.875,75.754,MP4
MP5A.71,9937.047,9923.380,26.705,MP5A
TR5010.72,9879.824,9887.588,14.651,TR5010
TR505.72,10257.034,9975.894,56.774,TR505
TR506.72,10170.771,9738.326,13.307,TR506
MP1.72,10104.387,10021.458,76.741,MP1
MP2.72,10096.165,9998.556,76.847,MP2
MP3.72,10066.523,9988.161,76.874,MP3
MP4.72,10018.723,10003.874,75.755,MP4
MP5A.72,9937.054,9923.379,26.704,MP5A
TR600,10203.446,9856.165,10.636,NEW MON STATION
TR601,9879.822,9887.612,14.646,MON B/S
TR602,10257.043,9975.891,56.776,
TR603,10224.548,9912.812,24.891,
MP1B,10104.392,10021.477,76.744,
MP2B,10096.166,9998.580,76.854,
MP3B,10066.525,9988.181,76.876,
MP4B,10018.729,10003.894,75.753,
MP6B,9937.050,9923.399,26.701,
MP7,10064.656,9975.567,53.539,
MP8,10054.487,9977.117,52.371,
MP9,10028.010,9986.329,51.770,
MP10,10001.900,9994.961,48.140,
TR601.1,9879.824,9887.612,14.653,TR601
TR602.1,10257.040,9975.884,56.776,TR602
TR603.1,10224.545,9912.807,24.895,TR603
MP1B.1,10104.393,10021.467,76.746,MP1B
MP2B.1,10096.164,9998.568,76.854,MP2B
MP3B.1,10066.526,9988.172,76.875,MP3B
MP4B.1,10018.727,10003.887,75.754,MP4B
MP6B.1,9937.053,9923.398,26.706,MP6B
MP7.1,10064.655,9975.558,53.540,MP7
MP8.1,10054.486,9977.109,52.376,MP8
MP9.1,10028.008,9986.320,51.771,MP9
MP10.1,10001.908,9994.949,48.142,MP10
1TR601.1,9879.826,9887.611,14.656,TR601.1
TR601.2,9879.824,9887.612,14.642,TR601
TR602.2,10257.040,9975.885,56.777,TR602
TR603.2,10224.545,9912.805,24.894,TR603
MP1B.2,10104.392,10021.471,76.745,MP1B
MP2B.2,10096.166,9998.575,76.854,MP2B
MP3B.2,10066.525,9988.176,76.876,MP3B
MP4B.2,10018.727,10003.886,75.754,MP4B
MP6B.2,9937.050,9923.392,26.703,MP6B
MP7.2,10064.658,9975.557,53.538,MP7
MP8.2,10054.486,9977.109,52.371,MP8
MP9.2,10028.011,9986.323,51.770,MP9
MP10.2,10001.905,9994.948,48.140,MP10
TR601.3,9879.826,9887.612,14.651,TR601
TR602.3,10257.041,9975.885,56.775,TR602
TR603.3,10224.544,9912.806,24.893,TR603
MP1B.3,10104.391,10021.470,76.743,MP1B
MP2B.3,10096.167,9998.575,76.853,MP2B
MP3B.3,10066.526,9988.177,76.876,MP3B
MP4B.3,10018.727,10003.887,75.754,MP4B
MP6B.3,9937.049,9923.390,26.703,MP6B
MP7.3,10064.659,9975.558,53.535,MP7
MP8.3,10054.482,9977.110,52.372,MP8
MP9.3,10028.006,9986.322,51.771,MP9
MP10.3,10001.904,9994.948,48.140,MP10
TR601.4,9879.822,9887.611,14.654,TR601
TR602.4,10257.040,9975.886,56.782,TR602
TR603.4,10224.543,9912.809,24.897,TR603
MP1B.4,10104.390,10021.473,76.751,MP1B.3
MP2B.4,10096.164,9998.574,76.859,MP2B.3
MP3B.4,10066.527,9988.175,76.882,MP3B.3
MP4B.4,10018.724,10003.887,75.760,MP4B.3
MP6B.4,9937.045,9923.393,26.711,MP6B.3
MP7.4,10064.653,9975.559,53.543,MP7
MP8.4,10054.484,9977.108,52.379,MP8
MP9.4,10028.003,9986.316,51.778,MP9.3
MP10.4,10001.902,9994.949,48.149,MP10.3
1MP10.4,10001.901,9994.947,48.151,MP10.3
1MP9.4,10028.004,9986.315,51.779,MP9.3
TR601.5,9879.824,9887.612,14.653,TR601.4
TR602.5,10257.039,9975.883,56.783,TR602.4
TR603.5,10224.543,9912.808,24.897,TR603.4
MP1B.5,10104.391,10021.471,76.750,MP1B.4
MP2B.5,10096.165,9998.575,76.857,MP2B.4
MP3B.5,10066.523,9988.177,76.879,MP3B.4
MP4B.5,10018.726,10003.886,75.756,MP4B.4
MP6B.5,9937.046,9923.395,26.711,MP6B.4
MP7.5,10064.655,9975.559,53.542,MP7.4
MP8.5,10054.486,9977.108,52.379,MP8.4
MP9.5,10028.009,9986.319,51.776,MP9.4
MP10.5,10001.907,9994.949,48.147,MP10.4
TR601.6,9879.821,9887.612,14.656,TR601
TR602.6,10257.041,9975.886,56.781,TR602
TR603.6,10224.543,9912.808,24.896,TR603
MP1B.6,10104.387,10021.470,76.752,MP1B.5
MP2B.6,10096.162,9998.572,76.858,MP2B.5
MP3B.6,10066.519,9988.177,76.879,MP3B.5
MP4B.6,10018.723,10003.886,75.757,MP4B.5
MP6B.6,9937.046,9923.393,26.712,MP6B.5
MP7.6,10064.653,9975.557,53.543,MP7.5
MP8.6,10054.480,9977.107,52.378,MP8.5
MP9.6,10028.001,9986.317,51.776,MP9.5
MP10.6,10001.900,9994.947,48.148,MP10.5
TR601.7,9879.818,9887.612,14.650,TR601
TR602.7,10257.041,9975.886,56.779,TR602
TR603.7,10224.544,9912.808,24.897,TR603
MP1B.7,10104.389,10021.474,76.748,MP1B.6
MP2B.7,10096.163,9998.578,76.856,MP2B
MP3B.7,10066.522,9988.182,76.878,MP3B
MP4B.7,10018.725,10003.891,75.753,MP4B
MP6B.7,9937.045,9923.396,26.709,MP6B.6
MP7.7,10064.658,9975.557,53.539,MP7.6
MP8.7,10054.482,9977.109,52.376,MP8.6
MP9.7,10028.001,9986.318,51.773,MP9.6
MP10.7,10001.901,9994.949,48.145,MP10.6
TR601.8,9879.818,9887.612,14.653,TR601
TR602.8,10257.042,9975.883,56.781,TR602
TR603.8,10224.546,9912.806,24.898,TR603
MP1B.8,10104.393,10021.471,76.749,MP1B
MP2B.8,10096.166,9998.573,76.857,MP2B
MP3B.8,10066.525,9988.177,76.879,MP3B
MP4B.8,10018.727,10003.887,75.757,MP4B
MP6B.8,9937.045,9923.395,26.709,MP6B
MP7.8,10064.656,9975.555,53.540,MP7
MP8.8,10054.484,9977.105,52.377,MP8
MP9.8,10028.002,9986.318,51.773,MP9
MP10.8,10001.903,9994.950,48.144,MP10
TR601.9,9879.828,9887.611,14.655,TR601
TR602.9,10257.043,9975.886,56.778,TR602
TR603.9,10224.545,9912.804,24.897,TR603
MP1B.9,10104.395,10021.471,76.745,MP1B
MP2B.9,10096.165,9998.570,76.858,MP2B
MP3B.9,10066.522,9988.176,76.877,MP3B
MP4B.9,10018.723,10003.886,75.754,MP4B
MP6B.9,9937.051,9923.393,26.706,MP6B
MP7.9,10064.657,9975.555,53.538,MP7
MP8.9,10054.486,9977.109,52.375,MP8
MP9.9,10028.005,9986.315,51.774,MP9
MP10.9,10001.904,9994.945,48.141,MP10
1TR602,10257.043,9975.890,56.777,TR602.10
TR603.10,10224.546,9912.810,24.895,TR603
MP1B.10,10104.390,10021.473,76.744,MP1B
MP2B.10,10096.165,9998.576,76.855,MP2B
MP3B.10,10066.523,9988.179,76.877,MP3B
MP4B.10,10018.726,10003.886,75.757,MP4B
MP6B.10,9937.044,9923.397,26.704,MP6B
MP7.10,10064.654,9975.558,53.538,MP7
MP8.10,10054.486,9977.106,52.372,MP8
MP9.10,10028.005,9986.315,51.771,MP9
MP10.10,10001.901,9994.947,48.140,MP10
TR601.10,9879.824,9887.612,14.648,TR601
